#START7777
# YYMMDDHHMI   STN IW IR IX CH VV CA  WD   WS    TA    TD    HM     PA     PS PT     PR     RN RH WC WP CD CL CM CT  S19    TM    Tm  S33  S34  S35  S36  S37  S28  S29
#        UTC    ID -- -- -- -- --  8 deg  m/s     C     C     %    hPa    hPa --    hPa     mm 6h -- --  8 -- -- -- ----     C     C ---- ---- ---- ---- ---- ---- ----
202511091200 94889  4  4  6 -9 -9 -9   0  0.0  11.0   5.3  67.9  997.6 1015.6 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94891  4  4  6 -9 -9 -9 270  5.0  10.9   6.8  75.8 1009.6 1016.3 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94892  4  4  6 -9 -9 -9 270  1.5  12.0   7.5  73.9 1015.1 1016.8 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94893  4  4  6 -9 -9 -9 270  9.5  11.5   7.8  78.0 1002.1 1013.7 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94894  4  4  6 -9 -9 -9 230  4.5   0.1   0.1 -99.0  -99.0  -99.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94898  4  4  6 -9 -9 -9 280  1.0  10.8   7.3  79.0 1015.2 1016.8 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94903  4  4  6 -9 -9 -9 260  3.0   1.9  -2.4  73.1  819.9 1011.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94905  4  4  6 -9 -9 -9 290  1.0   1.4   1.3  99.3  868.8 1011.9 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94906  4  4  6 -9 -9 -9   0  0.0   1.6 -99.0 -99.0  -99.0  -99.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94907  4  4  6 -9 -9 -9  -9 -9.0   9.9   7.2  83.3  -99.0  -99.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94908  4  4  6 -9 -9 -9   0  0.0   5.0   4.1  93.9  935.5 1014.2 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94910  4  4  6 -9 -9 -9 220  3.0  12.6   4.6  58.1  989.7 1014.5 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94912  4  4  6 -9 -9 -9 270  4.5  10.2   7.4  82.7 1010.3 1016.2 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94913  4  4  6 -9 -9 -9 210  2.5   7.4   7.0  97.3  927.5 1013.6 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94914  4  4  6 -9 -9 -9 210  1.5   7.4   6.2  92.1  940.5 1013.6 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94915  4  4  6 -9 -9 -9 250  4.0   2.2   0.4  87.9  -99.0  -99.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94919  4  4  6 -9 -9 -9   0  0.0   9.0   6.8  86.1  974.8 1014.2 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94920  4  4  6 -9 -9 -9 230  5.5  11.3   6.6  72.8 1004.6 1018.7 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94921  4  4  6 -9 -9 -9 250  4.0   4.5   4.4  99.3  908.1 1012.8 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94925  4  4  6 -9 -9 -9   0  0.0   8.3   3.6  72.2  946.5 1013.5 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94926  4  4  6 -9 -9 -9 140  2.5   8.9   6.0  82.0  947.8 1014.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94927  4  4  6 -9 -9 -9   0  0.0   5.5   4.8  95.2  938.2 1014.2 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94929  4  4  6 -9 -9 -9 270  3.5   6.5   4.5  87.0  926.5 1013.1 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94930  4  4  6 -9 -9 -9 260  4.5   9.4   7.0  84.9  -99.0  -99.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94933  4  4  6 -9 -9 -9 270  7.5  12.7  10.4  85.9 1012.6 1014.4 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94934  4  4  6 -9 -9 -9 250  8.0  13.4   8.9  74.2 1011.9 1014.3 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94935  4  4  6 -9 -9 -9 300  2.5  11.7   9.1  84.1 1011.9 1014.6 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94938  4  4  6 -9 -9 -9 300  2.0  13.5   9.0  74.2 1010.4 1014.7 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94939  4  4  6 -9 -9 -9 190  6.0  15.3   8.8  65.1 1007.7 1014.1 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94943  4  4  6 -9 -9 -9 110  1.0   8.6   7.5  92.8  942.5 1014.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94944  4  4  6 -9 -9 -9 180  2.5  11.1   4.8  65.1  -99.0  -99.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94949  4  4  6 -9 -9 -9 260 15.0  11.3   8.3  81.8  999.7 1013.6 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94951  4  4  6 -9 -9 -9 310  3.5  11.0   4.2  62.8 1006.6 1008.1 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94953  4  4  6 -9 -9 -9 240  4.0   9.1   8.0  92.8 1012.3 1013.4 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94955  4  4  6 -9 -9 -9 250  2.5   7.9   4.1  76.9  977.8 1010.5 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94956  4  4  6 -9 -9 -9 280  6.5   9.8   8.7  92.9 1009.1 1011.7 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94957  4  4  6 -9 -9 -9 360  2.5   9.2   4.8  73.9  998.5 1009.3 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94959  4  4  6 -9 -9 -9 280  1.5   5.0   4.1  93.9  -99.0  -99.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94960  4  4  6 -9 -9 -9 250  2.5   6.9   3.0  76.2  954.4 1008.2 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94962  4  4  6 -9 -9 -9 360 16.0  10.0  10.0 -99.0  988.6 1006.1 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94964  4  4  6 -9 -9 -9  10  3.0   9.7   5.7  76.1  -99.0  -99.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94969  4  4  6 -9 -9 -9 310  2.0   9.7   5.3  74.0  -99.0  -99.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94970  4  4  6 -9 -9 -9 210  4.0  11.4   4.2  61.2 1001.8 1007.9 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94972  4  4  6 -9 -9 -9 270  4.0   9.5   3.7  67.1  986.4 1009.8 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94974  4  4  6 -9 -9 -9 290  7.5  10.1   8.5  89.8 1008.8 1011.1 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94977  4  4  6 -9 -9 -9 310  7.5   3.9   3.8  99.3  -99.0  -99.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94980  4  4  6 -9 -9 -9 270 13.5  12.0   7.5  73.9 1010.6 1011.7 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94983  4  4  6 -9 -9 -9 290  6.5  10.9   5.4  68.8 1006.5 1009.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94987  4  4  6 -9 -9 -9 290  1.5   9.9   8.5  91.0 1001.9 1008.5 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94988  4  4  6 -9 -9 -9 270  5.5  11.5   4.7  63.0 1007.2 1008.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94995  4  4  6 -9 -9 -9 220  4.0  20.7  15.9  74.0 1010.1 1010.9 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94996  4  4  7  9 -9  8 320  1.5  20.5  19.0  91.1  999.7 1013.3  0    0.3  -99.0  0  0 -9 -9 -9 -9 -9 -999  24.9 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 94998  4  4  6 -9 -9 -9 310 10.5   5.5   4.0  90.0  985.9  986.9 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95101  4  4  6 -9 -9 -9 280  3.0  29.5  25.5  79.1 1002.7 1008.6 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95111  4  4  6 -9 -9 -9 300  0.5  28.7  26.1  85.9 1004.5 1007.8 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95121  4  4  6 -9 -9 -9 180  5.0  25.4  23.3  88.2 1008.5 1010.2 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95122  4  4  6 -9 -9 -9  -9 -9.0 -99.0 -99.0 -99.0 1008.6 1008.7 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95142  4  4  6 -9 -9 -9  60  1.0  30.4  23.6  67.1 1005.9 1009.2 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95146  4  4  6 -9 -9 -9  -9 -9.0  29.1  25.7  82.0 1008.4 1009.4 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95202  4  4  6 -9 -9 -9 310  6.0  28.1 -99.0 -99.0 1007.2 1007.3 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95205  4  4  6 -9 -9 -9 300  5.0  30.8  21.9  59.1 1006.7 1007.4 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95214  4  4  6 -9 -9 -9 100  3.0  28.8  24.4  77.2 1007.4 1007.9 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95283  4  4  6 -9 -9 -9 150  0.5  24.4  21.1  81.9 1010.9 1011.5 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95286  4  4  6 -9 -9 -9 360  1.5  22.6  20.1  85.8  958.8 1011.4 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95292  4  4  6 -9 -9 -9 260  0.5  24.2  21.9  87.0 1009.5 1011.6 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95293  4  4  6 -9 -9 -9   0  0.0  22.0  20.8  92.9  949.3 1011.1 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95295  4  4  6 -9 -9 -9 120  2.0  25.6  21.1  76.2  -99.0  -99.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95296  4  4  6 -9 -9 -9  60  1.5  26.0  21.9  78.2 1010.8 1011.7 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95298  4  4  6 -9 -9 -9 230  1.5  23.4 -99.0 -99.0 1012.0 1012.3 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95303  4  4  6 -9 -9 -9 270  7.0  24.5  22.2  87.0 1006.4 1009.2 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95304  4  4  6 -9 -9 -9 280  5.0  23.7  21.2  85.9 1008.0 1008.8 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95305  4  4  6 -9 -9 -9 290  4.5  23.6  22.0  90.8 1008.3 1009.6 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95307  4  4  6 -9 -9 -9 260  6.5  26.6  21.6  74.1 1007.8 1008.5 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95317  4  4  6 -9 -9 -9 330  5.5  32.0  15.5  37.0  986.6 1006.8 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95322  4  4  6 -9 -9 -9 120  1.5  23.7  20.2  80.8  971.7 1009.4 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95351  4  4  6 -9 -9 -9   0  0.0  18.7  13.3  70.8  980.3 1012.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95367  4  4  6 -9 -9 -9 270  1.5  23.3  22.3  94.1 1011.5 1012.1 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95369  4  4  6 -9 -9 -9 170  0.5  22.3  22.0  98.2 1011.4 1012.5 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95370  4  4  6 -9 -9 -9  90  2.0  22.1  21.3  95.2 1009.4 1012.6 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95402  4  4  6 -9 -9 -9 180 10.0  25.6  11.7  41.9 1002.3 1006.2 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95448  4  4  6 -9 -9 -9 110  2.0  23.5   4.0  28.1  956.7 1012.2 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95458  4  4  6 -9 -9 -9 140  4.0  18.5   1.1  31.1  993.2 1019.1 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95480  4  4  6 -9 -9 -9 200  3.5  19.2  -3.0  22.0 1012.4 1018.2 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95481  4  4  6 -9 -9 -9 180  4.0  20.1  -2.3  21.9 1012.2 1016.6 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95482  4  4  6 -9 -9 -9 230  5.0  21.1   1.4  27.0 1010.2 1015.6 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95485  4  4  6 -9 -9 -9 190  3.5  19.2  -1.8  24.1  995.8 1016.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95487  4  4  6 -9 -9 -9 150  6.0  20.8  -8.6  13.0 1001.1 1014.2 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95492  4  4  6 -9 -9 -9 210  3.0  21.0  -5.7  16.1  998.6 1013.5 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95527  4  4  6 -9 -9 -9   0  0.0  13.9  -0.2  37.9  988.0 1012.4 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95529  4  4  6 -9 -9 -9   0  0.0  17.8  13.7  76.9  978.8 1013.4 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95543  4  4  6 -9 -9 -9 170  0.5  21.0  20.5  97.0  999.6 1012.4 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95551  4  4  6 -9 -9 -9 250  2.5  15.1   9.9  71.1  940.5 1012.3 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95565  4  4  6 -9 -9 -9   0  0.0  21.9  20.2  90.1 1011.7 1013.2 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95566  4  4  6 -9 -9 -9   0  0.0  20.5  19.5  94.0  -99.0  -99.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95570  4  4  6 -9 -9 -9 180  3.5  19.2  14.5  74.2 1010.2 1013.2 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95571  4  4  6 -9 -9 -9 170  3.5  19.5  14.7  73.8  -99.0  -99.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95572  4  4  6 -9 -9 -9   0  0.0  20.4  18.7  90.0 1005.8 1012.1 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95575  4  4  6 -9 -9 -9   0  0.0  18.7  16.3  85.9 1005.9 1011.5 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95605  4  4  6 -9 -9 -9 170  3.0  21.0 -99.0 -99.0 1015.3 1015.5 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95607  4  4  6 -9 -9 -9 180  9.5  20.5  17.1  80.9 1015.7 1016.5 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95610  4  4  6 -9 -9 -9 130  5.0  20.6   5.8  38.0  -99.0  -99.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95611  4  4  6 -9 -9 -9 180  5.5  16.9  11.0  68.2 1017.4 1019.4 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95612  4  4  6 -9 -9 -9 180  5.0  21.5   9.1  45.1 1006.8 1015.5 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95617  4  4  6 -9 -9 -9 140  3.5  12.8   9.6  80.9  -99.0  -99.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95621  4  4  6 -9 -9 -9 120  4.5  19.5   8.5  49.0  -99.0  -99.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95625  4  4  6 -9 -9 -9 130  3.5  21.9   2.6  28.0  991.2 1016.3 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95629  4  4  6 -9 -9 -9 140  4.5  20.2   2.1  30.0  977.0 1014.2 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95632  4  4  6 -9 -9 -9 160  3.0  16.1   9.8  66.2  999.6 1020.7 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95634  4  4  6 -9 -9 -9 110  4.5  21.7   2.4  28.0  976.6 1016.5 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95635  4  4  6 -9 -9 -9 110  5.0  16.1   9.8  66.2 1019.3 1022.5 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95636  4  4  6 -9 -9 -9 120  4.5  12.4   8.9  79.2  986.4 1022.2 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95637  4  4  6 -9 -9 -9 140  5.0  15.6   6.1  53.1  987.0 1020.3 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95638  4  4  6 -9 -9 -9 120  6.5  13.2   9.3  77.2 1005.6 1022.4 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95639  4  4  6 -9 -9 -9 170  4.0  14.1   8.3  68.0  -99.0  -99.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95640  4  4  6 -9 -9 -9 160  4.5  21.1   4.2  33.0  -99.0  -99.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95641  4  4  6 -9 -9 -9 140  7.5  15.3  11.1  76.0 1010.4 1020.5 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200 95642  4  4  6 -9 -9 -9 110  3.5  19.7   2.6  32.1  987.9 1018.4 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
